,ad_id,spend,date
2603,156201,20.74,2021-08-26
2604,407451,7.81,2021-06-25
2605,343182,9.67,2021-08-08
2606,526120,75.25,2021-08-25
2607,367675,49.22,2021-08-21
2608,428166,91.22,2021-07-02
2609,623098,76.25,2021-06-03
2610,891185,88.09,2021-08-20
2611,343882,97.96,2021-06-04
2612,861982,10.11,2021-07-23
2613,384676,96.82,2021-08-16
2614,907132,92.25,2021-07-27
2615,249924,29.41,2021-08-03
2616,908469,33.6,2021-08-15
2617,523507,35.45,2021-07-24
2618,479002,78.14,2021-06-07
2619,598199,7.31,2021-07-07
2620,218051,14.96,2021-06-17
2621,487226,9.01,2021-07-14
2622,504820,39.2,2021-08-06
2623,628898,43.55,2021-06-12
2624,617192,76.82,2021-08-26
2625,456949,1.42,2021-06-07
2626,545160,21.6,2021-08-21
2627,675203,71.34,2021-07-16
2628,919471,58.0,2021-07-30
2629,123819,73.58,2021-07-15
2630,719986,28.0,2021-06-10
2631,457746,87.94,2021-06-19
2632,239903,43.77,2021-07-20
2633,678930,81.19,2021-07-05
2634,576733,10.41,2021-08-04
2635,295959,31.96,2021-06-04
2636,738768,71.52,2021-06-17
2637,265941,59.53,2021-08-06
2638,568607,51.64,2021-08-04
2639,131450,9.31,2021-07-29
2640,294601,89.23,2021-06-15
2641,381524,25.38,2021-08-03
2642,973286,95.78,2021-07-03
2643,148549,77.2,2021-07-21
2644,403057,50.8,2021-08-03
2645,658251,52.48,2021-07-03
2646,119027,1.4,2021-08-02
2647,461378,83.72,2021-07-21
2648,947879,74.28,2021-08-25
2649,886500,92.33,2021-08-15
2650,403601,34.96,2021-07-28
2651,616696,54.25,2021-06-06
2652,928838,80.29,2021-07-04
2653,194607,12.85,2021-08-30
2654,175830,89.01,2021-07-20
2655,657833,57.33,2021-06-29
2656,747169,10.76,2021-08-09
2657,847140,80.88,2021-07-12
2658,717528,34.96,2021-08-06
2659,407389,29.78,2021-06-10
2660,585298,60.53,2021-07-03
2661,393343,86.88,2021-07-08
2662,315841,39.46,2021-06-22
2663,197774,90.64,2021-06-03
2664,450274,45.07,2021-06-13
2665,961694,85.44,2021-08-26
2666,588358,22.24,2021-08-17
2667,816038,48.42,2021-06-29
2668,547378,4.99,2021-07-16
2669,338245,70.05,2021-07-06
2670,308421,9.75,2021-08-04
2671,792426,4.92,2021-07-06
2672,756814,62.7,2021-07-30
2673,566158,85.92,2021-06-29
2674,135773,61.6,2021-06-06
2675,851929,63.63,2021-07-18
2676,834770,56.19,2021-08-29
2677,485628,54.11,2021-07-26
2678,446829,58.63,2021-08-26
2679,202558,92.1,2021-08-06
2680,359462,35.19,2021-08-19
2681,700316,43.98,2021-07-07
2682,672660,15.9,2021-07-08
2683,374032,2.08,2021-07-14
2684,733485,69.13,2021-06-11
2685,971626,29.28,2021-06-04
2686,974841,32.62,2021-08-22
2687,465623,67.84,2021-07-09
2688,123619,51.09,2021-06-15
2689,885958,87.19,2021-07-27
2690,488127,60.08,2021-07-25
2691,944985,9.28,2021-07-09
2692,539792,98.0,2021-07-08
2693,998331,32.85,2021-07-17
2694,725717,90.56,2021-07-02
2695,849275,97.23,2021-07-21
2696,911333,80.03,2021-07-30
2697,814548,80.05,2021-08-15
2698,797135,78.11,2021-06-23
2699,584060,44.8,2021-06-27
2700,550308,12.01,2021-08-21
2701,901156,25.14,2021-08-02
2702,473331,26.24,2021-08-21
2703,169184,36.08,2021-08-01
2704,698082,96.17,2021-07-10
2705,115812,83.99,2021-07-25
2706,517842,21.94,2021-07-12
2707,963246,0.13,2021-07-13
2708,911857,25.4,2021-07-31
2709,916031,53.33,2021-07-23
2710,744127,37.21,2021-06-28
2711,665726,31.8,2021-06-18
2712,766597,16.98,2021-07-04
2713,775011,50.18,2021-08-27
2714,210938,15.99,2021-07-24
2715,267903,23.62,2021-08-05
2716,503342,90.68,2021-06-23
2717,372168,87.04,2021-07-25
2718,307875,67.43,2021-08-08
2719,447976,99.04,2021-07-15
2720,692275,84.09,2021-06-15
2721,357172,13.98,2021-08-09
2722,590784,66.96,2021-06-10
2723,833894,30.31,2021-07-05
2724,331604,79.24,2021-08-14
2725,546730,22.03,2021-08-23
2726,805108,63.9,2021-06-01
2727,866155,29.38,2021-07-24
2728,624944,17.89,2021-06-07
2729,341593,46.28,2021-06-08
2730,477459,53.69,2021-08-17
2731,821638,81.61,2021-07-24
2732,495183,76.0,2021-06-25
2733,428775,22.81,2021-08-27
2734,693370,6.59,2021-08-08
2735,700301,18.84,2021-08-25
2736,410964,72.18,2021-08-06
2737,525237,51.9,2021-06-01
2738,780795,91.15,2021-06-12
2739,334866,81.56,2021-06-27
2740,877203,22.45,2021-08-23
2741,309492,48.68,2021-07-28
2742,881396,28.62,2021-08-17
2743,804608,99.17,2021-06-12
2744,212327,10.23,2021-08-06
2745,256662,49.03,2021-08-07
2746,608705,4.79,2021-07-20
2747,103822,79.49,2021-07-20
2748,139247,63.22,2021-06-26
2749,578357,6.07,2021-08-19
2750,657401,95.35,2021-08-26
2751,898043,98.23,2021-08-04
2752,985785,14.24,2021-06-01
2753,900768,36.04,2021-06-27
2754,132407,69.18,2021-06-14
2755,787546,71.97,2021-08-22
2756,884721,30.41,2021-08-05
2757,770500,70.3,2021-07-05
2758,488206,75.01,2021-08-09
2759,957892,79.03,2021-08-25
2760,336344,48.63,2021-06-28
2761,465999,15.51,2021-08-14
2762,671667,93.57,2021-07-06
2763,111895,24.62,2021-06-15
2764,428150,39.72,2021-08-08
2765,265515,44.3,2021-07-18
2766,692761,0.7,2021-08-09
2767,239286,18.53,2021-08-02
2768,959774,25.76,2021-06-28
2769,329458,71.85,2021-08-17
2770,254737,81.97,2021-08-27
2771,424171,97.1,2021-08-18
2772,590905,2.47,2021-06-05
2773,871722,82.24,2021-08-29
2774,903513,50.21,2021-06-11
2775,239087,19.65,2021-07-10
2776,733647,1.24,2021-08-05
2777,455786,24.24,2021-06-17
2778,114064,55.72,2021-08-22
2779,177487,12.79,2021-08-05
2780,465536,43.29,2021-07-25
2781,977502,45.9,2021-06-23
2782,530019,95.62,2021-06-01
2783,815442,37.6,2021-07-16
2784,252846,17.71,2021-07-15
2785,353601,22.12,2021-06-18
2786,103132,31.94,2021-07-09
2787,839487,9.11,2021-07-30
2788,261812,78.93,2021-06-22
2789,255713,80.31,2021-07-11
2790,878538,93.34,2021-08-20
2791,899877,36.96,2021-07-01
2792,458704,90.37,2021-06-25
2793,546482,87.05,2021-08-22
2794,516527,65.4,2021-08-17
2795,589044,44.54,2021-07-25
2796,275808,68.3,2021-06-17
2797,272448,67.99,2021-08-29
2798,171370,34.43,2021-06-03
2799,286089,44.28,2021-07-24
2800,508607,54.84,2021-08-19
2801,903733,16.49,2021-08-24
2802,395889,74.83,2021-08-11
2803,292785,13.94,2021-06-17
2804,161123,39.14,2021-07-31
2805,362699,90.33,2021-07-07
2806,650164,90.71,2021-06-12
2807,561933,29.97,2021-06-30
2808,204970,98.01,2021-07-19
2809,880698,32.23,2021-07-06
2810,462640,32.54,2021-06-26
2811,241903,21.73,2021-08-26
2812,926547,10.86,2021-07-04
2813,183452,56.12,2021-07-19
2814,137583,31.0,2021-07-11
2815,851033,91.44,2021-08-11
2816,230395,12.28,2021-08-19
2817,441321,99.11,2021-08-20
2818,725363,91.35,2021-06-21
2819,602972,92.39,2021-06-06
2820,291204,15.91,2021-07-30
2821,761748,4.89,2021-08-05
2822,695242,32.11,2021-07-05
2823,323233,50.85,2021-08-29
2824,801108,94.65,2021-07-27
2825,682606,96.38,2021-06-14
2826,409116,76.06,2021-08-08
2827,910299,48.2,2021-06-28
2828,182351,70.38,2021-07-06
2829,105393,31.18,2021-08-18
2830,309330,6.51,2021-06-27
2831,317730,94.05,2021-07-19
2832,213571,66.05,2021-08-12
2833,979510,8.93,2021-07-28
2834,695501,6.89,2021-08-10
2835,153818,65.54,2021-07-06
2836,566746,5.18,2021-08-02
2837,640542,34.4,2021-08-02
2838,315646,33.28,2021-06-02
2839,718012,73.79,2021-08-19
2840,401681,82.06,2021-08-15
2841,591185,66.35,2021-08-26
2842,368692,4.52,2021-08-11
2843,189801,3.83,2021-06-15
2844,116214,27.96,2021-06-14
2845,125450,16.51,2021-06-21
2846,345317,70.01,2021-06-01
2847,300427,67.5,2021-08-05
2848,491063,81.77,2021-06-02
2849,424818,84.76,2021-06-05
2850,300089,98.79,2021-08-30
2851,447680,32.09,2021-06-29
2852,288637,78.94,2021-07-01
2853,822527,3.36,2021-08-02
2854,758365,95.07,2021-06-23
2855,784575,79.83,2021-07-24
2856,573213,84.31,2021-08-03
2857,947063,28.67,2021-06-27
2858,817095,13.05,2021-08-08
2859,101244,38.81,2021-08-25
2860,897278,12.59,2021-08-23
2861,398576,77.35,2021-08-23
2862,350234,33.34,2021-08-29
2863,876710,11.69,2021-07-21
2864,579870,4.85,2021-08-23
2865,256432,92.81,2021-07-23
2866,772899,5.61,2021-08-13
2867,847624,19.95,2021-06-28
2868,695458,65.42,2021-06-06
2869,383222,95.0,2021-08-30
2870,139241,16.62,2021-06-13
2871,531676,47.42,2021-07-22
2872,903706,79.46,2021-07-24
2873,211471,71.37,2021-06-02
2874,379914,74.97,2021-06-25
2875,870556,85.78,2021-06-28
2876,506680,90.94,2021-06-25
2877,388408,6.64,2021-07-10
2878,104801,53.78,2021-06-15
2879,427308,67.14,2021-07-19
2880,234254,10.87,2021-08-29
2881,337877,63.02,2021-07-06
2882,521191,14.42,2021-06-03
2883,206386,56.76,2021-08-15
2884,319938,78.63,2021-08-30
2885,423847,59.43,2021-08-25
2886,929980,28.34,2021-07-02
2887,482435,8.84,2021-08-10
2888,715979,47.14,2021-06-01
2889,226270,54.21,2021-06-01
2890,152880,53.45,2021-07-21
2891,343027,35.7,2021-06-09
2892,603157,97.94,2021-07-13
2893,753944,85.34,2021-08-18
2894,144683,18.45,2021-06-07
2895,111099,20.56,2021-08-03
2896,543615,87.1,2021-08-10
2897,766561,49.95,2021-07-17
2898,145532,9.6,2021-07-16
2899,255859,42.09,2021-06-25
2900,516836,77.21,2021-08-09
2901,306813,11.97,2021-07-05
2902,646612,97.99,2021-06-22
2903,349017,35.39,2021-06-27
2904,629114,21.27,2021-08-04
2905,352491,51.98,2021-06-17
2906,588044,24.36,2021-07-16
2907,611846,67.74,2021-06-11
2908,334521,45.2,2021-07-18
2909,857992,14.24,2021-08-28
2910,506860,60.38,2021-07-04
2911,178597,41.21,2021-06-17
2912,181186,99.46,2021-06-01
2913,184978,41.97,2021-08-03
2914,951315,82.54,2021-06-28
2915,676048,12.39,2021-08-11
2916,557286,78.29,2021-06-16
2917,603112,2.8,2021-08-12
2918,323076,73.05,2021-06-18
2919,582671,2.17,2021-06-08
2920,459283,94.14,2021-06-09
2921,455083,78.67,2021-06-14
2922,113402,63.79,2021-08-19
2923,458417,30.47,2021-06-02
2924,581451,80.69,2021-08-23
2925,959361,2.88,2021-08-24
2926,620468,57.3,2021-07-16
2927,375654,44.13,2021-08-12
2928,411752,33.63,2021-08-03
2929,618158,51.64,2021-07-24
2930,915078,35.06,2021-07-28
2931,237921,60.12,2021-07-03
2932,847011,41.52,2021-07-05
2933,128731,7.91,2021-06-28
2934,373686,32.1,2021-06-10
2935,197115,46.84,2021-06-25
2936,943728,34.35,2021-07-07
2937,322996,29.19,2021-08-24
2938,191484,24.08,2021-07-25
2939,898830,14.77,2021-07-08
2940,223311,70.19,2021-07-12
2941,590012,38.82,2021-07-11
2942,964015,73.58,2021-06-29
2943,513020,47.01,2021-07-29
2944,208064,96.84,2021-08-19
2945,985449,19.59,2021-06-20
2946,354797,94.38,2021-06-10
2947,231642,72.32,2021-07-28
2948,140398,54.69,2021-06-27
2949,332823,6.52,2021-07-14
2950,768333,53.54,2021-08-02
2951,533231,45.28,2021-06-25
2952,887014,13.75,2021-07-09
2953,884286,21.02,2021-07-12
2954,795883,54.25,2021-07-05
2955,361750,79.07,2021-06-18
2956,964811,5.67,2021-06-14
2957,505680,89.65,2021-08-08
2958,309223,95.97,2021-07-01
2959,161791,94.02,2021-08-19
2960,838761,7.37,2021-06-10
2961,877359,92.54,2021-08-17
2962,141908,20.22,2021-08-12
2963,464066,34.73,2021-06-27
2964,778890,95.51,2021-07-16
2965,462978,21.0,2021-06-30
2966,506186,45.69,2021-06-28
2967,389281,50.68,2021-07-31
2968,155100,66.94,2021-06-07
2969,567302,26.85,2021-07-10
2970,194117,30.15,2021-08-25
2971,809574,34.9,2021-08-10
2972,212250,41.03,2021-08-04
2973,243657,46.67,2021-07-04
2974,227620,56.35,2021-07-30
2975,121769,27.29,2021-08-03
2976,532689,77.49,2021-07-25
2977,987640,43.38,2021-06-25
2978,241445,48.08,2021-07-20
2979,245864,52.76,2021-07-10
2980,259740,14.33,2021-06-02
2981,830205,9.47,2021-08-24
2982,794732,52.91,2021-07-21
2983,202165,15.21,2021-08-09
2984,481977,42.11,2021-08-07
2985,859682,22.1,2021-07-11
2986,439875,89.05,2021-07-02
2987,417554,39.1,2021-07-06
2988,150233,10.98,2021-07-31
2989,618119,36.94,2021-07-01
2990,296507,47.12,2021-08-21
2991,779467,12.77,2021-06-10
2992,621522,27.48,2021-07-15
2993,478244,23.18,2021-06-19
2994,484490,78.71,2021-07-23
2995,757831,55.53,2021-06-15
2996,195364,82.64,2021-08-20
2997,262523,40.67,2021-07-06
2998,268099,56.34,2021-06-02
2999,873308,33.2,2021-07-30
3000,262062,77.44,2021-07-20
3001,615096,37.77,2021-07-05
3002,920702,79.74,2021-08-04
3003,745823,59.84,2021-07-01
3004,703706,71.73,2021-06-20
3005,122437,39.09,2021-06-14
3006,651694,70.08,2021-06-21
3007,103149,74.1,2021-08-30
3008,369874,97.26,2021-08-09
3009,804217,86.05,2021-08-26
3010,302309,22.82,2021-06-08
3011,581314,39.51,2021-06-15
3012,964856,75.93,2021-06-19
3013,787160,5.93,2021-07-30
3014,214879,39.31,2021-08-11
3015,912674,23.87,2021-06-02
3016,133378,57.03,2021-08-24
3017,861124,67.91,2021-07-24
3018,286876,97.93,2021-06-17
3019,842897,13.02,2021-08-09
3020,708276,85.51,2021-06-23
3021,173227,24.93,2021-08-14
3022,667048,86.62,2021-08-11
3023,377299,98.09,2021-06-11
3024,336883,36.99,2021-07-19
3025,584979,98.62,2021-06-24
3026,919460,96.86,2021-06-24
3027,287057,81.94,2021-07-01
3028,894329,63.32,2021-06-08
3029,455342,32.7,2021-06-19
3030,678233,22.44,2021-07-09
3031,538653,87.55,2021-08-04
3032,314464,80.32,2021-06-29
3033,690362,27.22,2021-06-06
3034,188647,15.26,2021-07-11
3035,286593,6.59,2021-07-10
3036,651194,22.84,2021-08-15
3037,938785,83.62,2021-08-26
3038,605725,42.39,2021-07-08
3039,915821,99.94,2021-08-05
3040,332373,42.83,2021-08-12
3041,388640,28.68,2021-07-17
3042,563051,7.85,2021-08-07
3043,550558,52.95,2021-08-09
3044,737027,64.57,2021-08-11
3045,169655,66.66,2021-08-16
3046,371965,4.13,2021-08-08
3047,343340,39.23,2021-08-12
3048,566388,45.94,2021-07-09
3049,956277,51.33,2021-07-25
3050,788405,59.61,2021-07-09
3051,495805,20.46,2021-08-15
3052,162034,82.66,2021-06-10
3053,270652,9.66,2021-07-18
3054,540466,81.5,2021-08-03
3055,479621,11.48,2021-07-11
3056,522430,74.81,2021-08-11
3057,113693,27.22,2021-06-25
3058,304611,45.41,2021-08-16
3059,544028,90.54,2021-06-01
3060,804175,0.66,2021-06-26
3061,414453,42.49,2021-07-05
3062,444219,61.53,2021-08-16
3063,397572,70.31,2021-06-04
3064,797914,63.03,2021-08-09
3065,763868,95.09,2021-08-03
3066,380386,9.52,2021-08-02
3067,239482,26.34,2021-08-05
3068,876994,0.83,2021-06-03
3069,874284,1.6,2021-08-13
3070,431937,97.96,2021-06-13
3071,540631,40.26,2021-08-29
3072,882295,21.45,2021-06-08
3073,869383,72.8,2021-07-23
3074,459657,10.86,2021-07-11
3075,960283,35.3,2021-06-22
3076,123162,93.09,2021-07-10
3077,957268,88.97,2021-08-05
3078,124597,30.8,2021-07-27
3079,670033,18.73,2021-08-04
3080,953031,46.65,2021-08-26
3081,954227,49.87,2021-07-18
3082,530755,25.35,2021-08-06
3083,712753,19.76,2021-06-20
3084,656426,79.79,2021-06-08
3085,424123,46.93,2021-07-04
3086,367630,88.72,2021-06-09
3087,541958,20.39,2021-07-09
3088,614560,36.87,2021-08-17
3089,956707,6.58,2021-06-29
3090,803661,95.53,2021-08-14
3091,207211,25.33,2021-08-04
3092,534742,82.16,2021-06-01
3093,729479,20.59,2021-06-05
3094,529732,92.85,2021-08-30
3095,385295,45.76,2021-08-05
3096,715518,26.22,2021-08-05
3097,455889,33.4,2021-08-13
3098,988141,85.27,2021-06-01
3099,991333,54.29,2021-07-04
3100,841476,51.47,2021-08-04
3101,956033,62.76,2021-06-17
3102,535303,46.61,2021-06-07
3103,741031,64.39,2021-06-30
3104,153230,88.43,2021-07-25
3105,712761,88.36,2021-08-17
3106,299195,74.83,2021-08-18
3107,858967,90.19,2021-07-26
3108,852945,87.95,2021-08-07
3109,876930,39.5,2021-08-13
3110,666696,79.74,2021-08-03
3111,446789,29.32,2021-07-04
3112,268480,70.81,2021-07-20
3113,733321,61.81,2021-08-14
3114,623386,35.64,2021-06-24
3115,919148,26.82,2021-06-13
3116,785996,48.45,2021-08-27
3117,618972,96.89,2021-08-17
3118,707997,9.25,2021-08-12
3119,320443,3.9,2021-06-11
3120,103562,91.28,2021-08-17
3121,589057,82.72,2021-06-09
3122,208297,32.54,2021-08-30
3123,515089,99.38,2021-07-26
3124,195964,66.57,2021-06-04
3125,194646,81.16,2021-06-15
3126,308308,72.8,2021-06-05
3127,125981,30.3,2021-07-08
3128,141395,93.09,2021-07-03
3129,861257,60.61,2021-06-21
3130,200466,77.31,2021-06-26
3131,882733,86.58,2021-08-07
3132,658316,90.81,2021-07-28
3133,820666,36.97,2021-08-18
3134,498915,41.6,2021-07-30
3135,326358,76.76,2021-08-05
3136,631503,26.86,2021-06-15
3137,133064,43.38,2021-07-25
3138,164873,0.1,2021-07-13
3139,840291,72.37,2021-06-28
3140,678100,2.34,2021-07-07
3141,315361,1.36,2021-07-04
3142,649274,0.52,2021-07-10
3143,311527,98.65,2021-07-18
3144,632377,24.41,2021-07-16
3145,686252,4.36,2021-08-13
3146,437248,11.19,2021-07-21
3147,421038,69.46,2021-08-20
3148,343195,40.96,2021-06-03
3149,906009,76.78,2021-08-04
3150,789400,1.12,2021-06-30
3151,579598,82.67,2021-07-22
3152,652974,68.14,2021-06-27
3153,907634,84.3,2021-08-01
3154,505128,41.15,2021-06-13
3155,874779,90.86,2021-06-02
3156,982141,16.31,2021-07-28
3157,250367,53.9,2021-08-04
3158,273679,42.27,2021-08-26
3159,544644,20.27,2021-08-13
3160,455173,64.21,2021-07-21
3161,715713,11.35,2021-07-13
3162,915663,95.39,2021-08-06
3163,801058,47.47,2021-07-05
3164,851536,41.27,2021-06-25
3165,788523,98.62,2021-07-15
3166,888196,97.15,2021-06-12
3167,155430,76.95,2021-07-16
3168,862677,29.55,2021-07-29
3169,670269,13.67,2021-06-14
3170,350075,21.29,2021-08-13
3171,365103,71.09,2021-08-18
3172,985431,57.85,2021-07-13
3173,176735,11.56,2021-06-25
3174,723053,28.47,2021-07-18
3175,548070,62.54,2021-07-23
3176,739030,14.41,2021-08-18
3177,189407,50.51,2021-06-26
3178,350809,32.66,2021-07-18
3179,233633,23.01,2021-06-22
3180,993517,76.46,2021-08-10
3181,437852,29.43,2021-08-24
3182,994329,81.75,2021-07-22
3183,451962,16.05,2021-08-12
3184,253072,58.2,2021-07-17
3185,625226,13.45,2021-06-04
3186,268351,35.76,2021-07-30
3187,954333,17.7,2021-06-07
3188,470878,71.81,2021-06-06
3189,497242,41.49,2021-08-08
3190,361423,74.16,2021-08-14
3191,541548,99.86,2021-06-27
3192,363772,67.55,2021-06-11
3193,617984,69.81,2021-07-15
3194,749919,2.46,2021-08-08
3195,832365,90.83,2021-07-15
3196,820500,78.71,2021-06-06
3197,851604,41.37,2021-07-04
3198,631234,33.66,2021-06-27
3199,516335,87.14,2021-07-02
3200,318541,11.83,2021-08-14
3201,841415,56.72,2021-07-23
3202,489994,98.69,2021-08-14
3203,273279,43.29,2021-07-05
3204,228402,70.7,2021-06-28
3205,885437,13.61,2021-06-06
3206,515980,5.1,2021-08-19
3207,357636,33.99,2021-06-08
3208,789368,79.07,2021-08-25
3209,496343,80.46,2021-08-05
3210,693689,76.82,2021-07-13
3211,914477,9.69,2021-07-29
3212,562777,53.28,2021-06-29
3213,546425,42.82,2021-06-08
3214,412505,4.55,2021-08-23
3215,276114,17.18,2021-07-04
3216,192407,70.31,2021-07-09
3217,148218,93.73,2021-06-17
3218,632561,79.98,2021-06-07
3219,434778,60.33,2021-07-21
3220,186442,98.42,2021-07-30
3221,776572,82.32,2021-08-06
3222,876860,89.25,2021-07-14
3223,114051,48.75,2021-06-10
3224,972074,39.33,2021-07-21
3225,670642,10.26,2021-06-09
3226,302552,33.97,2021-06-23
3227,941529,32.11,2021-06-06
3228,186838,46.33,2021-07-30
3229,316298,65.73,2021-07-02
3230,523162,85.97,2021-08-11
3231,803151,99.85,2021-07-23
3232,758801,91.13,2021-08-21
3233,406937,90.84,2021-08-09
3234,580127,24.26,2021-07-03
3235,175263,29.29,2021-07-15
3236,399868,86.13,2021-07-24
3237,965625,21.95,2021-07-21
3238,302644,10.74,2021-07-11
3239,447216,64.96,2021-08-01
3240,861824,10.93,2021-07-19
3241,280058,11.25,2021-07-20
3242,924730,2.8,2021-06-14
3243,310688,49.85,2021-08-15
3244,242634,91.28,2021-06-14
3245,362526,91.83,2021-06-28
3246,598044,23.4,2021-07-06
3247,746008,99.25,2021-07-11
3248,638161,84.37,2021-06-01
3249,821189,16.14,2021-06-24
3250,709955,50.21,2021-08-15
3251,890603,33.35,2021-08-04
3252,308270,41.76,2021-06-16
3253,756449,65.03,2021-07-02
3254,882858,47.72,2021-07-12
3255,627432,39.87,2021-06-14
3256,625055,81.77,2021-06-03
3257,938247,11.0,2021-06-13
3258,342119,8.16,2021-06-01
3259,713497,30.36,2021-06-01
3260,503625,60.44,2021-08-25
3261,654215,74.12,2021-08-22
3262,615375,42.2,2021-06-17
3263,800273,32.59,2021-07-29
3264,812398,12.55,2021-07-03
3265,751159,50.77,2021-08-30
3266,666002,37.56,2021-06-22
3267,394854,58.32,2021-07-18
3268,636849,80.22,2021-07-15
3269,779440,55.25,2021-08-14
3270,746939,97.6,2021-08-21
3271,107201,58.76,2021-08-03
3272,143288,62.1,2021-07-02
3273,168368,80.1,2021-08-16
3274,168750,78.03,2021-07-11
3275,503507,45.37,2021-08-18
3276,787682,12.25,2021-07-10
3277,706981,32.79,2021-08-04
3278,394952,44.85,2021-08-11
3279,838381,60.66,2021-07-31
3280,864879,83.59,2021-06-04
3281,764600,17.69,2021-06-23
3282,172033,35.85,2021-08-30
3283,443312,55.76,2021-08-03
3284,450532,85.36,2021-08-17
3285,396859,53.42,2021-08-10
3286,417321,32.89,2021-06-15
3287,301589,50.55,2021-08-09
3288,290875,13.82,2021-08-09
3289,470706,10.32,2021-08-17
3290,210014,41.19,2021-07-29
3291,916628,70.66,2021-06-16
